Date,Year,City,State,Region,Customer,Flavor,Transaction_Type,Quantity,Unit_Price,Sales,Profits,Stock_Change,Reorder_Point,Stock_Balance,Reorder_Alert
2025-02-25 03:42:40.112022408,2025,Mumbai,Maharashtra,South,ShopEase,Chilli Wafers,Inbound,178,11.24,2000.05,230.45,178,292,272,YES
2025-02-25 06:02:39.871974400,2025,Jaipur,Rajasthan,South,SuperStore,Cheese Wafers,Outbound,32,9.82,314.14,53.31,-32,112,357,NO
2025-02-25 08:22:39.631926384,2025,Surat,Gujarat,East,SuperStore,Tomato Wafers,Outbound,56,9.01,504.37,133.42,-56,491,385,YES
2025-02-25 10:42:39.391878376,2025,Pune,Maharashtra,South,ShopEase,Aloo Bhujia Wafers,Inbound,22,14.86,326.96,75.1,22,117,912,NO
2025-02-25 13:02:39.151830368,2025,Delhi,Delhi,West,SuperStore,Mint Masala Wafers,Return,75,13.21,990.84,156.54,75,345,875,NO
2025-02-25 15:22:38.911782360,2025,Ahmedabad,Gujarat,West,BigMart,Black Pepper Wafers,Inbound,153,9.35,1430.52,384.91,153,262,857,NO
2025-02-25 17:42:38.671734352,2025,Hyderabad,Telangana,North,BigMart,Masala Wafers,Outbound,82,12.27,1006.38,199.93,-82,442,886,NO
2025-02-25 20:02:38.431686336,2025,Pune,Maharashtra,North,SuperStore,Cheese Wafers,Inbound,165,7.7,1269.78,253.54,165,213,933,NO
2025-02-25 22:22:38.191638328,2025,Delhi,Delhi,East,RetailMart,Cheese Wafers,Outbound,86,6.0,516.15,152.43,-86,381,932,NO
2025-02-26 00:42:37.951590320,2025,Kolkata,West Bengal,North,ShopEase,Chilli Wafers,Outbound,172,8.52,1466.18,424.35,-172,332,318,YES
2025-02-26 03:02:37.711542312,2025,Surat,Gujarat,South,RetailMart,Chilli Wafers,Inbound,178,9.03,1607.29,275.98,178,265,260,YES
2025-02-26 05:22:37.471494304,2025,Bangalore,Karnataka,South,BigMart,Tomato Wafers,Outbound,40,5.17,206.61,26.47,-40,421,280,YES
2025-02-26 07:42:37.231446288,2025,Delhi,Delhi,East,SuperStore,Cream & Onion Wafers,Outbound,94,13.15,1235.9,204.09,-94,125,328,NO
2025-02-26 10:02:36.991398280,2025,Surat,Gujarat,West,QuickBuy,Salted Wafers,Outbound,169,8.59,1452.04,154.06,-169,225,123,YES
2025-02-26 12:22:36.751350272,2025,Chennai,Tamil Nadu,South,QuickBuy,Salted Wafers,Inbound,191,10.8,2063.6,214.93,191,412,475,NO
2025-02-26 14:42:36.511302264,2025,Bangalore,Karnataka,South,RetailMart,Cheese Wafers,Inbound,68,5.74,390.29,69.9,68,380,277,YES
2025-02-26 17:02:36.271254256,2025,Jaipur,Rajasthan,East,RetailMart,Cream & Onion Wafers,Outbound,50,6.75,337.5,97.27,-50,385,92,YES
2025-02-26 19:22:36.031206240,2025,Jaipur,Rajasthan,West,RetailMart,Black Pepper Wafers,Inbound,121,13.9,1681.53,461.2,121,490,958,NO
2025-02-26 21:42:35.791158232,2025,Bangalore,Karnataka,North,BigMart,Black Pepper Wafers,Outbound,105,11.09,1164.12,235.49,-105,382,546,NO
2025-02-27 00:02:35.551110224,2025,Kolkata,West Bengal,South,BigMart,Cream & Onion Wafers,Inbound,191,14.5,2770.04,590.14,191,238,822,NO
2025-02-27 02:22:35.311062216,2025,Kolkata,West Bengal,West,SuperStore,Masala Wafers,Inbound,177,14.99,2652.79,268.43,177,200,127,YES
2025-02-27 04:42:35.071014208,2025,Kolkata,West Bengal,East,BigMart,Cream & Onion Wafers,Outbound,131,8.72,1142.14,163.44,-131,491,531,NO
2025-02-27 07:02:34.830966192,2025,Delhi,Delhi,East,SuperStore,Mint Masala Wafers,Outbound,165,7.99,1318.03,138.33,-165,110,772,NO
2025-02-27 09:22:34.590918184,2025,Hyderabad,Telangana,West,SuperStore,Masala Wafers,Outbound,174,13.58,2363.54,593.03,-174,481,166,YES
2025-02-27 11:42:34.350870176,2025,Delhi,Delhi,East,RetailMart,Cheese Wafers,Outbound,114,14.99,1708.42,220.61,-114,315,830,NO
2025-02-27 14:02:34.110822168,2025,Mumbai,Maharashtra,North,QuickBuy,Black Pepper Wafers,Outbound,83,11.3,937.6,256.72,-83,129,235,NO
2025-02-27 16:22:33.870774160,2025,Ahmedabad,Gujarat,West,RetailMart,Chilli Wafers,Outbound,192,12.95,2486.67,568.61,-192,193,31,YES
2025-02-27 18:42:33.630726144,2025,Bangalore,Karnataka,North,BigMart,Aloo Bhujia Wafers,Return,141,12.82,1807.26,263.65,141,215,230,NO
2025-02-27 21:02:33.390678136,2025,Pune,Maharashtra,East,ShopEase,Masala Wafers,Outbound,108,8.55,923.77,121.52,-108,370,190,YES
2025-02-27 23:22:33.150630128,2025,Ahmedabad,Gujarat,North,BigMart,Cream & Onion Wafers,Outbound,135,10.74,1450.27,327.07,-135,390,841,NO
2025-02-28 01:42:32.910582120,2025,Chennai,Tamil Nadu,North,QuickBuy,Black Pepper Wafers,Inbound,147,13.33,1959.59,549.01,147,138,935,NO
2025-02-28 04:02:32.670534112,2025,Delhi,Delhi,North,BigMart,Mint Masala Wafers,Outbound,184,11.88,2186.13,532.7,-184,123,656,NO
2025-02-28 06:22:32.430486096,2025,Delhi,Delhi,North,QuickBuy,Cheese Wafers,Inbound,84,5.21,437.78,74.3,84,363,612,NO
2025-02-28 08:42:32.190438088,2025,Surat,Gujarat,West,ShopEase,Cheese Wafers,Inbound,23,8.37,192.44,41.85,23,142,590,NO
2025-02-28 11:02:31.950390080,2025,Ahmedabad,Gujarat,East,ShopEase,Cream & Onion Wafers,Inbound,47,6.44,302.9,49.12,47,269,507,NO
2025-02-28 13:22:31.710342072,2025,Surat,Gujarat,East,SuperStore,Aloo Bhujia Wafers,Inbound,149,7.33,1092.13,327.45,149,439,456,NO
2025-02-28 15:42:31.470294064,2025,Pune,Maharashtra,South,BigMart,Cream & Onion Wafers,Inbound,54,14.05,758.96,189.56,54,268,671,NO
2025-02-28 18:02:31.230246048,2025,Surat,Gujarat,North,SuperStore,Tomato Wafers,Outbound,154,5.37,826.82,184.28,-154,402,254,YES
2025-02-28 20:22:30.990198040,2025,Ahmedabad,Gujarat,North,RetailMart,Aloo Bhujia Wafers,Outbound,172,7.2,1238.06,228.61,-172,125,278,NO
2025-02-28 22:42:30.750150032,2025,Bangalore,Karnataka,South,RetailMart,Black Pepper Wafers,Inbound,84,8.1,680.04,152.08,84,279,970,NO
2025-03-01 01:02:30.510102024,2025,Chennai,Tamil Nadu,South,RetailMart,Aloo Bhujia Wafers,Outbound,178,11.17,1988.05,334.63,-178,249,699,NO
2025-03-01 03:22:30.270054016,2025,Delhi,Delhi,North,RetailMart,Cream & Onion Wafers,Outbound,38,10.34,392.96,41.56,-38,232,972,NO
2025-03-01 05:42:30.030006000,2025,Pune,Maharashtra,East,RetailMart,Tomato Wafers,Outbound,27,7.18,193.93,34.72,-27,242,721,NO
2025-03-01 08:02:29.789957992,2025,Delhi,Delhi,South,BigMart,Mint Masala Wafers,Inbound,29,6.64,192.63,55.11,29,263,752,NO
2025-03-01 10:22:29.549909984,2025,Mumbai,Maharashtra,North,SuperStore,Cream & Onion Wafers,Outbound,23,7.37,169.46,38.17,-23,200,55,YES
2025-03-01 12:42:29.309861976,2025,Chennai,Tamil Nadu,East,SuperStore,Tomato Wafers,Inbound,171,10.03,1714.33,200.22,171,162,648,NO
2025-03-01 15:02:29.069813968,2025,Hyderabad,Telangana,West,QuickBuy,Cream & Onion Wafers,Inbound,186,7.71,1434.39,397.32,186,192,105,YES
2025-03-01 17:22:28.829765952,2025,Surat,Gujarat,South,RetailMart,Masala Wafers,Inbound,63,14.48,911.99,140.24,63,306,580,NO
2025-03-01 19:42:28.589717944,2025,Jaipur,Rajasthan,South,ShopEase,Cream & Onion Wafers,Outbound,40,9.64,385.55,57.35,-40,410,701,NO
2025-03-01 22:02:28.349669936,2025,Ahmedabad,Gujarat,East,QuickBuy,Black Pepper Wafers,Outbound,67,5.59,374.39,59.68,-67,171,191,NO
2025-03-02 00:22:28.109621928,2025,Delhi,Delhi,West,QuickBuy,Tomato Wafers,Inbound,113,12.29,1389.07,299.26,113,159,277,NO
2025-03-02 02:42:27.869573920,2025,Surat,Gujarat,East,BigMart,Salted Wafers,Inbound,179,8.29,1483.63,309.99,179,128,543,NO
2025-03-02 05:02:27.629525904,2025,Pune,Maharashtra,South,QuickBuy,Mint Masala Wafers,Outbound,195,11.53,2249.3,446.0,-195,118,174,NO
2025-03-02 07:22:27.389477896,2025,Delhi,Delhi,West,ShopEase,Chilli Wafers,Outbound,137,7.8,1068.04,260.08,-137,172,769,NO
2025-03-02 09:42:27.149429888,2025,Hyderabad,Telangana,North,SuperStore,Tomato Wafers,Inbound,167,10.71,1788.14,292.02,167,493,634,NO
2025-03-02 12:02:26.909381880,2025,Chennai,Tamil Nadu,South,QuickBuy,Mint Masala Wafers,Outbound,34,12.72,432.53,110.91,-34,456,84,YES
2025-03-02 14:22:26.669333872,2025,Chennai,Tamil Nadu,East,BigMart,Chilli Wafers,Return,28,14.28,399.84,54.0,28,493,987,NO
2025-03-02 16:42:26.429285856,2025,Delhi,Delhi,East,RetailMart,Salted Wafers,Inbound,145,7.61,1103.63,283.11,145,345,947,NO
2025-03-02 19:02:26.189237848,2025,Pune,Maharashtra,East,ShopEase,Aloo Bhujia Wafers,Outbound,12,8.35,100.18,23.32,-12,412,727,NO
2025-03-02 21:22:25.949189840,2025,Chennai,Tamil Nadu,East,RetailMart,Aloo Bhujia Wafers,Inbound,95,9.64,916.05,216.78,95,423,215,YES
2025-03-02 23:42:25.709141832,2025,Chennai,Tamil Nadu,East,QuickBuy,Aloo Bhujia Wafers,Outbound,154,14.27,2197.85,431.46,-154,186,13,YES
2025-03-03 02:02:25.469093824,2025,Hyderabad,Telangana,South,SuperStore,Chilli Wafers,Inbound,151,14.01,2116.09,493.9,151,458,36,YES
2025-03-03 04:22:25.229045808,2025,Ahmedabad,Gujarat,West,BigMart,Chilli Wafers,Inbound,18,5.9,106.18,12.31,18,282,26,YES
2025-03-03 06:42:24.988997800,2025,Pune,Maharashtra,East,ShopEase,Cream & Onion Wafers,Outbound,199,6.32,1257.54,339.93,-199,296,663,NO
2025-03-03 09:02:24.748949792,2025,Pune,Maharashtra,East,SuperStore,Mint Masala Wafers,Outbound,103,9.96,1025.37,113.93,-103,343,575,NO
2025-03-03 11:22:24.508901784,2025,Bangalore,Karnataka,North,ShopEase,Aloo Bhujia Wafers,Inbound,158,6.07,958.46,124.36,158,427,69,YES
2025-03-03 13:42:24.268853776,2025,Bangalore,Karnataka,North,BigMart,Black Pepper Wafers,Inbound,174,8.46,1471.31,316.86,174,484,153,YES
2025-03-03 16:02:24.028805760,2025,Chennai,Tamil Nadu,West,BigMart,Black Pepper Wafers,Inbound,148,6.48,959.61,237.87,148,217,437,NO
2025-03-03 18:22:23.788757752,2025,Jaipur,Rajasthan,South,QuickBuy,Masala Wafers,Outbound,29,11.36,329.45,37.97,-29,495,764,NO
2025-03-03 20:42:23.548709744,2025,Bangalore,Karnataka,South,ShopEase,Masala Wafers,Outbound,44,14.49,637.78,181.23,-44,471,270,YES
2025-03-03 23:02:23.308661736,2025,Chennai,Tamil Nadu,West,QuickBuy,Masala Wafers,Outbound,62,14.97,927.97,273.49,-62,181,540,NO
2025-03-04 01:22:23.068613728,2025,Kolkata,West Bengal,West,ShopEase,Cream & Onion Wafers,Outbound,184,8.75,1610.44,356.21,-184,346,995,NO
2025-03-04 03:42:22.828565712,2025,Mumbai,Maharashtra,West,ShopEase,Aloo Bhujia Wafers,Outbound,119,10.99,1307.83,256.66,-119,333,73,YES
2025-03-04 06:02:22.588517704,2025,Mumbai,Maharashtra,East,RetailMart,Cheese Wafers,Outbound,189,13.56,2563.35,636.43,-189,464,795,NO
2025-03-04 08:22:22.348469696,2025,Pune,Maharashtra,South,QuickBuy,Masala Wafers,Outbound,145,6.17,895.32,148.33,-145,252,570,NO
2025-03-04 10:42:22.108421688,2025,Jaipur,Rajasthan,West,ShopEase,Cream & Onion Wafers,Outbound,13,11.9,154.64,30.72,-13,371,754,NO
2025-03-04 13:02:21.868373680,2025,Hyderabad,Telangana,North,ShopEase,Black Pepper Wafers,Outbound,164,9.09,1490.5,422.15,-164,491,840,NO
2025-03-04 15:22:21.628325664,2025,Ahmedabad,Gujarat,East,BigMart,Cheese Wafers,Inbound,181,7.06,1278.12,372.1,181,134,148,NO
2025-03-04 17:42:21.388277656,2025,Bangalore,Karnataka,East,RetailMart,Mint Masala Wafers,Inbound,177,9.03,1597.87,456.05,177,312,505,NO
2025-03-04 20:02:21.148229648,2025,Kolkata,West Bengal,East,BigMart,Salted Wafers,Inbound,111,5.76,639.32,97.49,111,310,9,YES
2025-03-04 22:22:20.908181640,2025,Chennai,Tamil Nadu,East,QuickBuy,Cheese Wafers,Outbound,56,11.95,669.43,98.07,-56,238,643,NO
2025-03-05 00:42:20.668133632,2025,Jaipur,Rajasthan,West,QuickBuy,Cream & Onion Wafers,Inbound,103,7.53,775.32,123.69,103,288,501,NO
2025-03-05 03:02:20.428085616,2025,Pune,Maharashtra,East,ShopEase,Tomato Wafers,Inbound,181,8.11,1468.64,276.49,181,399,61,YES
2025-03-05 05:22:20.188037608,2025,Bangalore,Karnataka,North,SuperStore,Black Pepper Wafers,Return,57,6.21,354.02,57.65,57,494,387,YES
2025-03-05 07:42:19.947989600,2025,Jaipur,Rajasthan,North,BigMart,Salted Wafers,Outbound,100,13.65,1364.66,238.6,-100,351,894,NO
2025-03-05 10:02:19.707941592,2025,Bangalore,Karnataka,West,QuickBuy,Chilli Wafers,Return,189,9.93,1877.61,420.82,189,494,773,NO
2025-03-05 12:22:19.467893584,2025,Ahmedabad,Gujarat,East,ShopEase,Mint Masala Wafers,Inbound,93,10.72,997.1,251.77,93,249,729,NO
2025-03-05 14:42:19.227845568,2025,Ahmedabad,Gujarat,North,ShopEase,Masala Wafers,Outbound,77,10.69,823.46,203.49,-77,440,231,YES
2025-03-05 17:02:18.987797560,2025,Hyderabad,Telangana,South,BigMart,Chilli Wafers,Inbound,148,9.1,1347.53,354.25,148,318,847,NO
2025-03-05 19:22:18.747749552,2025,Mumbai,Maharashtra,East,ShopEase,Salted Wafers,Inbound,134,6.93,927.99,98.77,134,181,583,NO
2025-03-05 21:42:18.507701544,2025,Surat,Gujarat,West,RetailMart,Chilli Wafers,Inbound,82,12.45,1021.01,111.85,82,289,987,NO
2025-03-06 00:02:18.267653536,2025,Surat,Gujarat,South,SuperStore,Chilli Wafers,Outbound,13,6.27,81.52,21.02,-13,333,527,NO
2025-03-06 02:22:18.027605520,2025,Bangalore,Karnataka,East,BigMart,Cheese Wafers,Inbound,85,6.04,513.29,106.05,85,275,549,NO
2025-03-06 04:42:17.787557512,2025,Hyderabad,Telangana,South,BigMart,Black Pepper Wafers,Outbound,82,12.1,992.32,213.97,-82,331,688,NO
2025-03-06 07:02:17.547509504,2025,Surat,Gujarat,East,BigMart,Cheese Wafers,Outbound,86,7.09,609.6,67.37,-86,457,444,YES
2025-03-06 09:22:17.307461496,2025,Pune,Maharashtra,East,ShopEase,Mint Masala Wafers,Inbound,57,8.07,459.86,69.47,57,162,320,NO
2025-03-06 11:42:17.067413488,2025,Surat,Gujarat,North,ShopEase,Masala Wafers,Inbound,163,9.75,1589.62,361.91,163,336,893,NO
2025-03-06 14:02:16.827365472,2025,Delhi,Delhi,South,BigMart,Chilli Wafers,Inbound,111,9.49,1053.78,286.46,111,132,82,YES
2025-03-06 16:22:16.587317464,2025,Chennai,Tamil Nadu,South,BigMart,Cheese Wafers,Outbound,115,12.09,1389.87,393.88,-115,312,433,NO
2025-03-06 18:42:16.347269456,2025,Hyderabad,Telangana,West,RetailMart,Masala Wafers,Inbound,86,11.23,966.15,193.31,86,159,16,YES
2025-03-06 21:02:16.107221448,2025,Pune,Maharashtra,West,QuickBuy,Black Pepper Wafers,Inbound,48,11.44,549.31,114.86,48,478,368,YES
2025-03-06 23:22:15.867173440,2025,Jaipur,Rajasthan,South,RetailMart,Cream & Onion Wafers,Inbound,67,12.14,813.42,216.87,67,101,667,NO
2025-03-07 01:42:15.627125424,2025,Pune,Maharashtra,North,BigMart,Chilli Wafers,Outbound,28,7.93,221.93,46.06,-28,496,683,NO
2025-03-07 04:02:15.387077416,2025,Mumbai,Maharashtra,North,ShopEase,Cheese Wafers,Inbound,97,8.22,797.66,162.22,97,156,907,NO
2025-03-07 06:22:15.147029408,2025,Jaipur,Rajasthan,East,ShopEase,Cream & Onion Wafers,Inbound,122,9.38,1144.36,321.58,122,400,581,NO
2025-03-07 08:42:14.906981400,2025,Kolkata,West Bengal,West,BigMart,Masala Wafers,Inbound,86,8.07,694.42,179.15,86,386,582,NO
2025-03-07 11:02:14.666933392,2025,Chennai,Tamil Nadu,West,QuickBuy,Black Pepper Wafers,Outbound,86,14.85,1277.05,359.89,-86,237,254,NO
2025-03-07 13:22:14.426885376,2025,Chennai,Tamil Nadu,West,SuperStore,Cheese Wafers,Inbound,195,13.14,2562.4,368.09,195,378,455,NO
2025-03-07 15:42:14.186837368,2025,Chennai,Tamil Nadu,East,SuperStore,Tomato Wafers,Outbound,37,6.65,245.92,50.38,-37,313,642,NO
2025-03-07 18:02:13.946789360,2025,Chennai,Tamil Nadu,North,RetailMart,Chilli Wafers,Inbound,75,5.06,379.2,101.81,75,338,560,NO
2025-03-07 20:22:13.706741352,2025,Bangalore,Karnataka,West,QuickBuy,Mint Masala Wafers,Return,19,5.43,103.13,12.61,19,384,532,NO
2025-03-07 22:42:13.466693344,2025,Chennai,Tamil Nadu,East,SuperStore,Masala Wafers,Outbound,135,7.44,1004.49,260.1,-135,130,391,NO
2025-03-08 01:02:13.226645328,2025,Chennai,Tamil Nadu,South,QuickBuy,Cream & Onion Wafers,Outbound,67,6.14,411.58,56.22,-67,305,319,NO
2025-03-08 03:22:12.986597320,2025,Chennai,Tamil Nadu,North,ShopEase,Tomato Wafers,Inbound,151,10.33,1560.34,408.22,151,373,219,YES
2025-03-08 05:42:12.746549312,2025,Hyderabad,Telangana,South,ShopEase,Black Pepper Wafers,Inbound,134,13.58,1819.71,404.7,134,110,698,NO
2025-03-08 08:02:12.506501304,2025,Bangalore,Karnataka,West,QuickBuy,Mint Masala Wafers,Inbound,121,12.37,1496.47,207.48,121,458,413,YES
2025-03-08 10:22:12.266453296,2025,Ahmedabad,Gujarat,East,BigMart,Mint Masala Wafers,Outbound,93,7.16,665.52,129.56,-93,146,31,YES
2025-03-08 12:42:12.026405280,2025,Pune,Maharashtra,North,SuperStore,Cream & Onion Wafers,Return,152,8.99,1366.93,323.12,152,102,714,NO
2025-03-08 15:02:11.786357272,2025,Pune,Maharashtra,West,SuperStore,Masala Wafers,Inbound,105,10.08,1058.29,239.99,105,229,787,NO
2025-03-08 17:22:11.546309264,2025,Jaipur,Rajasthan,North,ShopEase,Chilli Wafers,Outbound,42,13.1,550.29,102.05,-42,171,753,NO
2025-03-08 19:42:11.306261256,2025,Hyderabad,Telangana,East,RetailMart,Tomato Wafers,Inbound,154,13.39,2062.25,577.17,154,258,15,YES
2025-03-08 22:02:11.066213248,2025,Delhi,Delhi,East,SuperStore,Mint Masala Wafers,Outbound,161,14.1,2269.65,462.67,-161,491,408,YES
2025-03-09 00:22:10.826165232,2025,Pune,Maharashtra,West,ShopEase,Tomato Wafers,Inbound,167,10.09,1685.44,339.07,167,229,827,NO
2025-03-09 02:42:10.586117224,2025,Surat,Gujarat,North,ShopEase,Masala Wafers,Inbound,199,11.94,2376.61,267.25,199,121,172,NO
2025-03-09 05:02:10.346069216,2025,Delhi,Delhi,East,QuickBuy,Aloo Bhujia Wafers,Inbound,150,6.12,917.7,261.02,150,479,648,NO
2025-03-09 07:22:10.106021208,2025,Chennai,Tamil Nadu,North,QuickBuy,Aloo Bhujia Wafers,Outbound,199,10.65,2119.93,287.09,-199,488,178,YES
2025-03-09 09:42:09.865973200,2025,Chennai,Tamil Nadu,North,QuickBuy,Aloo Bhujia Wafers,Outbound,56,7.49,419.27,86.23,-56,234,870,NO
2025-03-09 12:02:09.625925184,2025,Bangalore,Karnataka,South,RetailMart,Tomato Wafers,Inbound,121,9.32,1127.38,293.92,121,119,572,NO
2025-03-09 14:22:09.385877176,2025,Delhi,Delhi,West,SuperStore,Masala Wafers,Outbound,153,11.34,1735.1,248.28,-153,319,496,NO
2025-03-09 16:42:09.145829168,2025,Surat,Gujarat,West,RetailMart,Cream & Onion Wafers,Inbound,52,7.57,393.63,80.88,52,432,935,NO
2025-03-09 19:02:08.905781160,2025,Bangalore,Karnataka,North,RetailMart,Masala Wafers,Inbound,17,5.52,93.87,13.91,17,229,103,YES
2025-03-09 21:22:08.665733152,2025,Jaipur,Rajasthan,South,QuickBuy,Mint Masala Wafers,Inbound,12,5.1,61.23,15.43,12,131,316,NO
2025-03-09 23:42:08.425685136,2025,Delhi,Delhi,North,ShopEase,Salted Wafers,Outbound,134,5.22,699.69,148.94,-134,189,706,NO
2025-03-10 02:02:08.185637128,2025,Hyderabad,Telangana,West,BigMart,Masala Wafers,Outbound,21,5.08,106.75,28.95,-21,358,767,NO
2025-03-10 04:22:07.945589120,2025,Chennai,Tamil Nadu,West,ShopEase,Chilli Wafers,Outbound,93,6.1,567.63,158.32,-93,397,975,NO
2025-03-10 06:42:07.705541112,2025,Chennai,Tamil Nadu,North,ShopEase,Aloo Bhujia Wafers,Outbound,25,7.39,184.87,42.47,-25,432,587,NO
2025-03-10 09:02:07.465493104,2025,Mumbai,Maharashtra,North,ShopEase,Cheese Wafers,Inbound,87,7.21,627.46,153.78,87,348,782,NO
2025-03-10 11:22:07.225445088,2025,Bangalore,Karnataka,North,ShopEase,Cheese Wafers,Outbound,68,14.87,1011.02,212.16,-68,272,180,YES
2025-03-10 13:42:06.985397080,2025,Ahmedabad,Gujarat,West,RetailMart,Tomato Wafers,Inbound,186,8.06,1499.17,265.18,186,456,131,YES
2025-03-10 16:02:06.745349072,2025,Ahmedabad,Gujarat,North,QuickBuy,Mint Masala Wafers,Outbound,72,6.27,451.74,103.73,-72,483,662,NO
2025-03-10 18:22:06.505301064,2025,Bangalore,Karnataka,North,QuickBuy,Chilli Wafers,Inbound,199,10.46,2080.67,586.04,199,146,154,NO
2025-03-10 20:42:06.265253056,2025,Hyderabad,Telangana,East,ShopEase,Masala Wafers,Outbound,58,13.58,787.62,144.4,-58,296,358,NO
2025-03-10 23:02:06.025205040,2025,Kolkata,West Bengal,West,BigMart,Cheese Wafers,Outbound,60,11.78,706.84,115.13,-60,478,234,YES
2025-03-11 01:22:05.785157032,2025,Bangalore,Karnataka,North,SuperStore,Cream & Onion Wafers,Inbound,42,7.96,334.35,59.41,42,133,759,NO
2025-03-11 03:42:05.545109024,2025,Hyderabad,Telangana,South,ShopEase,Aloo Bhujia Wafers,Outbound,39,10.62,414.03,77.46,-39,353,164,YES
2025-03-11 06:02:05.305061016,2025,Jaipur,Rajasthan,West,ShopEase,Cream & Onion Wafers,Inbound,196,12.15,2381.12,273.14,196,347,716,NO
2025-03-11 08:22:05.065013008,2025,Chennai,Tamil Nadu,North,BigMart,Mint Masala Wafers,Inbound,85,12.28,1043.89,208.45,85,141,426,NO
2025-03-11 10:42:04.824964992,2025,Surat,Gujarat,North,RetailMart,Salted Wafers,Outbound,24,11.67,279.97,55.68,-24,388,676,NO
2025-03-11 13:02:04.584916984,2025,Kolkata,West Bengal,East,ShopEase,Cheese Wafers,Outbound,91,13.71,1247.44,271.55,-91,222,487,NO
2025-03-11 15:22:04.344868976,2025,Delhi,Delhi,East,BigMart,Aloo Bhujia Wafers,Inbound,101,13.7,1383.81,238.8,101,126,212,NO
2025-03-11 17:42:04.104820968,2025,Kolkata,West Bengal,West,RetailMart,Tomato Wafers,Inbound,32,10.79,345.26,76.86,32,158,924,NO
2025-03-11 20:02:03.864772960,2025,Surat,Gujarat,East,RetailMart,Chilli Wafers,Outbound,103,9.3,957.75,264.0,-103,246,765,NO
2025-03-11 22:22:03.624724944,2025,Mumbai,Maharashtra,East,ShopEase,Chilli Wafers,Outbound,54,11.42,616.45,179.45,-54,214,156,YES
2025-03-12 00:42:03.384676936,2025,Chennai,Tamil Nadu,West,RetailMart,Chilli Wafers,Inbound,71,13.18,935.93,202.84,71,486,688,NO
2025-03-12 03:02:03.144628928,2025,Ahmedabad,Gujarat,South,ShopEase,Cream & Onion Wafers,Outbound,24,5.06,121.36,13.17,-24,298,74,YES
2025-03-12 05:22:02.904580920,2025,Hyderabad,Telangana,North,ShopEase,Black Pepper Wafers,Outbound,55,14.92,820.6,241.13,-55,227,434,NO
2025-03-12 07:42:02.664532912,2025,Bangalore,Karnataka,North,QuickBuy,Tomato Wafers,Inbound,73,6.83,498.51,120.23,73,475,177,YES
2025-03-12 10:02:02.424484896,2025,Bangalore,Karnataka,East,SuperStore,Chilli Wafers,Inbound,183,9.7,1775.56,296.86,183,252,795,NO
2025-03-12 12:22:02.184436888,2025,Ahmedabad,Gujarat,North,SuperStore,Cheese Wafers,Inbound,193,13.72,2648.02,342.74,193,468,841,NO
2025-03-12 14:42:01.944388880,2025,Kolkata,West Bengal,East,QuickBuy,Tomato Wafers,Outbound,181,7.25,1312.32,168.87,-181,370,644,NO
2025-03-12 17:02:01.704340872,2025,Chennai,Tamil Nadu,West,ShopEase,Masala Wafers,Inbound,84,9.77,820.51,109.58,84,438,636,NO
2025-03-12 19:22:01.464292864,2025,Pune,Maharashtra,West,BigMart,Salted Wafers,Return,166,6.33,1050.09,114.58,166,182,311,NO
2025-03-12 21:42:01.224244848,2025,Hyderabad,Telangana,West,RetailMart,Mint Masala Wafers,Inbound,199,8.95,1781.2,499.5,199,122,831,NO
2025-03-13 00:02:00.984196840,2025,Jaipur,Rajasthan,North,QuickBuy,Salted Wafers,Outbound,61,6.77,413.05,85.98,-61,110,126,NO
2025-03-13 02:22:00.744148832,2025,Surat,Gujarat,East,QuickBuy,Cheese Wafers,Inbound,191,8.64,1649.53,395.87,191,286,376,NO
2025-03-13 04:42:00.504100824,2025,Kolkata,West Bengal,East,QuickBuy,Cheese Wafers,Outbound,97,8.73,847.26,225.05,-97,215,344,NO
2025-03-13 07:02:00.264052816,2025,Delhi,Delhi,North,QuickBuy,Salted Wafers,Outbound,66,14.93,985.49,254.56,-66,261,224,YES
2025-03-13 09:22:00.024004800,2025,Mumbai,Maharashtra,West,SuperStore,Aloo Bhujia Wafers,Inbound,92,14.95,1375.23,380.28,92,202,16,YES
2025-03-13 11:41:59.783956792,2025,Bangalore,Karnataka,South,ShopEase,Cheese Wafers,Outbound,75,6.15,461.09,135.31,-75,342,496,NO
2025-03-13 14:01:59.543908784,2025,Kolkata,West Bengal,East,QuickBuy,Aloo Bhujia Wafers,Inbound,159,12.26,1949.29,366.1,159,106,992,NO
2025-03-13 16:21:59.303860776,2025,Mumbai,Maharashtra,East,QuickBuy,Chilli Wafers,Outbound,29,5.52,160.01,46.41,-29,461,472,NO
2025-03-13 18:41:59.063812768,2025,Surat,Gujarat,North,QuickBuy,Black Pepper Wafers,Outbound,42,5.3,222.68,54.48,-42,271,864,NO
2025-03-13 21:01:58.823764752,2025,Bangalore,Karnataka,South,BigMart,Black Pepper Wafers,Outbound,81,6.05,490.32,55.96,-81,355,310,YES
2025-03-13 23:21:58.583716744,2025,Bangalore,Karnataka,West,BigMart,Masala Wafers,Outbound,34,14.65,498.27,117.77,-34,346,757,NO
2025-03-14 01:41:58.343668736,2025,Pune,Maharashtra,East,RetailMart,Cheese Wafers,Outbound,55,14.41,792.47,188.09,-55,291,136,YES
2025-03-14 04:01:58.103620728,2025,Kolkata,West Bengal,North,ShopEase,Masala Wafers,Return,82,6.94,569.02,159.99,82,213,474,NO
